,track_id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3546,3672j9qcUufXuGwVoXHaeK,Mrs. Robinson,The Lemonheads,0.495,0.936,4,-7.196,0,0.0401,0.0111,0.000709,0.276,0.837,107.394,224480
3547,2n3JZ0r4oIQaDQDW4yjVpq,Mountain at My Gates,Foals,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,244293
3548,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901,212424
3549,4njseCGxWeZUksjhrqkleT,Ain't No Mountain High Enough - Mono Version,Marvin Gaye,0.621,0.825,7,-6.005,1,0.0324,0.355,0.000932,0.152,0.886,129.168,148093
3550,74JdR9aXE6I74oS1BVRsvb,O-o-h Child,The Five Stairsteps,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,197160
3551,5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493
3552,2T43UrvAg60ubJVo5KQ3t7,Come and Get Your Love (Rerecorded Version),Redbone,0.793,0.481,2,-14.246,1,0.0278,0.231,0.00122,0.06,0.97,107.744,208307
3553,2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000
3554,3ziCNz5vq8pEeRZjPElfYR,Moonage Daydream - 2012 Remastered Version,David Bowie,0.556,0.61,11,-11.227,0,0.035,0.0408,0.000266,0.0474,0.736,144.092,280530
3555,1CnTAkLCWL8Uvsr1BDiX8F,Spirit in the Sky,Norman Greenbaum,0.606,0.584,2,-8.042,1,0.0319,0.0384,0.00592,0.0637,0.563,128.542,240907
3556,75GQIYnRaBg7ndHxhfYuQy,Go All The Way,Raspberries,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,205347
3557,6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,Blue Swede,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867
3558,7cdnq45E9aP2XDStHg5vd7,Cherry Bomb,The Runaways,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,138707
3559,6hHxqj04s5BbpoNGz25GUm,Niña,Mauricio & PalodeAgua,0.749,0.835,9,-6.092,1,0.0417,0.316,0.0,0.0824,0.966,114.958,252040
3560,3s8ILqCm5skPI1aCJrGBVT,No Pienso Perderte,Pasabordo,0.6,0.851,11,-5.179,1,0.0725,0.0164,0.0,0.0973,0.539,151.011,195373
3561,42yc79BapfKffHxLPRIEht,El Problemon,Bonka,0.78,0.776,9,-6.159,1,0.0565,0.0711,0.0,0.11,0.809,122.6,214320
3562,2UrEW3FV2AH151KdFHiiza,El Calendario,Pasabordo,0.706,0.866,6,-4.871,1,0.0481,0.12,0.0,0.123,0.853,104.894,187840
3563,7e2BnD7hVQxLRZzDwqYh4q,Bendito Corazón,Gusi & Beto,0.74,0.948,9,-2.846,1,0.0674,0.0873,0.0,0.0638,0.872,105.977,215480
3564,0Fu1n782g67FNDlSHXfusv,Quisiera,Pasabordo,0.632,0.75,0,-5.669,1,0.154,0.217,0.0,0.109,0.824,75.008,190533
3565,7CnbwsSA6aFdyxi3Wt2ny5,El Reemplazo,Bonka,0.669,0.824,9,-4.723,1,0.0568,0.047,0.0,0.109,0.582,97.996,177213
3566,7BSAaFMMqf0kRQDWFmImgK,LA VISA,Bonka,0.804,0.831,0,-4.815,1,0.177,0.364,0.0,0.109,0.933,109.004,172107
3567,7t8ATzHGNsz9hz8xu5SG09,Cada Loco Con Su Tema,Lucas Arnau,0.744,0.675,7,-6.231,1,0.0258,0.508,0.0,0.0926,0.689,104.983,193013
3568,6TXANtYhKnzPDZOmOo6jas,Conquista,Jerau,0.736,0.924,9,-4.329,1,0.0413,0.415,0.0,0.255,0.833,114.015,217223
3569,0nNxKzouZ5vCNczY3G0f9x,Perdoname,Mauricio & PalodeAgua,0.696,0.874,7,-5.049,1,0.0524,0.309,0.0,0.0853,0.514,94.95,222960
3570,5WRxGFZo8u4WMSFqxzmCv0,A Escondidas (feat. Jessi Leon),Bonka,0.737,0.856,5,-6.682,1,0.0428,0.0252,0.0,0.212,0.925,102.024,196819
3571,2CMXO9bnTzOss5Fc6LhND2,"Y Si Te Quedas, ¿Qué?",Santiago Cruz,0.717,0.512,9,-5.975,1,0.0424,0.862,0.0,0.121,0.39,147.973,218147
3572,1hpJPtIUuYoEUnRi9y26xE,La Botella (feat. Cali Y El Dandee),Bonka,0.711,0.939,7,-4.917,0,0.0388,0.0058,0.0,0.0439,0.929,128.043,225020
3573,7GAPXb9YFSTPl0UAs8XWYx,La Mandarina,Gusi & Beto,0.669,0.845,5,-6.647,1,0.0407,0.245,0.0,0.116,0.756,93.992,230760
3574,16uAzoRXzxuYa7YIH8UmG4,Cantinero,Pasabordo,0.607,0.951,8,-4.237,0,0.136,0.186,0.0,0.0776,0.643,161.969,190253
3575,6r9v511rDIinu11e75Gx70,Te Mando Flores,Fonseca,0.44,0.335,0,-7.288,1,0.0343,0.896,0.0,0.153,0.32,146.089,260667
3576,52xtApt0X5IZpV88lcSnnf,Se Siente Bien,Dragon & Caballero,0.76,0.735,9,-6.546,1,0.0607,0.493,0.0,0.152,0.928,95.991,244813
3577,48svUiwMMYQRPyesVEnof1,Tabaco Y Chanel,Bacilos,0.643,0.576,7,-6.896,1,0.0303,0.0267,0.0,0.273,0.699,97.022,312400
3578,6GftIVTiGMcSSzIl9dEpf9,La Ciudad,Monsieur Periné,0.62,0.49,0,-11.039,1,0.0412,0.826,0.00868,0.121,0.575,111.001,188707
3579,4bfYhmeW5xfIQXiK8al8A0,La Playa,Monsieur Periné,0.686,0.387,4,-13.502,0,0.0548,0.787,0.000321,0.15,0.823,148.155,229027
3580,19xRX6Oa62cJpEpSdrryZQ,Huracan,Monsieur Periné,0.666,0.436,5,-12.753,0,0.128,0.39,0.000135,0.279,0.726,177.773,154560
3581,5vQCGiFheiH0M1PTYxt5XQ,Nuestra Canción (feat. Vicente García),Monsieur Periné,0.906,0.731,6,-7.021,0,0.0986,0.426,4.43e-06,0.0853,0.794,106.995,260080
3582,1MKcsb2yr0CfGPGBhnB6L5,Tu M'as Promis,Monsieur Periné,0.809,0.474,3,-9.88,1,0.0517,0.604,0.0122,0.0877,0.645,119.988,328480
3583,3DeULwcTmXLHh3s44OfyZ6,La Tienda De Sombreros,Monsieur Periné,0.708,0.589,0,-12.667,1,0.0559,0.633,0.0054,0.0727,0.691,103.083,166053
3584,1ZXQA7nFsA0jzyIWsnC1oM,Swing With Me,Monsieur Periné,0.661,0.732,0,-10.682,1,0.135,0.0308,0.593,0.14,0.449,104.007,224120
3585,16n0M2i5UFQUhGIrEKJjdE,Cou Cou,Monsieur Periné,0.863,0.466,0,-11.507,1,0.222,0.175,0.0296,0.354,0.655,103.02,204147
3586,3dgZNbjOrViSoRuczcC61v,La Muerte,Monsieur Periné,0.84,0.703,7,-8.276,0,0.079,0.069,0.0087,0.0806,0.878,116.024,257720
3587,3sQkJIgfqqqN5u374LaQcP,Suin Romanticon,Monsieur Periné,0.721,0.701,10,-9.736,0,0.0529,0.169,0.146,0.168,0.823,112.185,190480
3588,6Ghqj5i94yxy3uSAnpQljL,Sabor a Mi,Monsieur Periné,0.691,0.65,4,-10.967,0,0.0686,0.355,0.0801,0.194,0.519,106.057,197480
3589,1x13V3LdzMq8XYjty7HhnN,El Distractor,Esteman,0.818,0.643,1,-7.398,1,0.0432,0.0817,1.31e-06,0.0813,0.774,99.964,185400
3590,6NSScsNHjXxGQ78Uhpbknd,Oh Là Là! (feat. Monsieur Periné),Esteman,0.774,0.633,4,-9.099,0,0.0459,0.129,6.83e-06,0.0564,0.866,109.989,190250
3591,4M93qowNF2vMtDStxIFV3C,Adelante,Esteman,0.567,0.634,1,-5.172,0,0.0277,0.419,0.0,0.23,0.178,110.782,268280
3592,5iSKceTvxdJ8VIDSAVCk3t,Como Vez Primera,Esteman,0.668,0.666,0,-7.794,1,0.054,0.167,0.0,0.126,0.751,173.886,213040
3593,6d5FjWKHDv61hWQTCrDxjj,Pay My Rent,DNCE,0.685,0.714,11,-5.915,0,0.0649,0.0847,0.0,0.082,0.774,112.995,193440
3594,0LhlYcagi6bB6DQ04xgZTJ,Feels Good,Larry Kendrick,0.677,0.501,2,-9.67,0,0.0381,0.123,5.59e-05,0.0688,0.783,120.156,216034
3595,4kCmfCnNjca59NowllKhzV,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,166138
3596,7L5jgZtAyfiU7elB8DIqCx,Cake By The Ocean,DNCE,0.774,0.748,4,-5.478,0,0.0509,0.163,0.0,0.0516,0.914,119.009,218440
3597,2BOcua9pjhKuVtgN40AAHX,Decisiones,Rubén Blades,0.661,0.61,8,-9.824,1,0.0707,0.777,0.0,0.0475,0.452,96.402,303400
3598,6p79tDssTzMqLK4aSvMTMW,Plastico,Rubén Blades,0.641,0.635,11,-6.656,0,0.068,0.647,0.0,0.58,0.715,103.451,401013
3599,09PGyODYYlVsL49N7TR914,Pedro Navaja,Rubén Blades,0.582,0.61,11,-6.641,0,0.103,0.779,6.54e-06,0.267,0.826,93.658,443480
3600,2N7zevcCCMxGt9TDG29dcF,I Bet My Life - Live From Spotify London,Imagine Dragons,0.503,0.548,7,-7.864,1,0.0447,0.509,4.08e-05,0.693,0.381,117.244,228341
3601,0MN3acIATtEXWJxy3UKoy4,Rivers (feat. Nico & Vinz),Thomas Jack,0.629,0.695,0,-6.338,0,0.039,0.444,0.0,0.126,0.451,122.015,207772
3602,1UfBAJfmofTffrae5ls6DA,Hotline Bling,Drake,0.893,0.639,2,-7.857,1,0.0549,0.00226,0.000315,0.0382,0.579,134.963,267024
3603,3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453
3604,66CFbqJScx6zRieGllITcs,See You Again (feat. Charlie Puth),Wiz Khalifa,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526
3605,6jHKJ5sennAgsNI6m15VO0,Jealous - Remix,Nick Jonas,0.685,0.709,11,-3.578,0,0.0748,0.0132,0.0,0.452,0.504,93.047,222213
3606,6KCkoBnyzT2zw9i0xXZmXN,Cool for the Summer,Demi Lovato,0.585,0.623,5,-5.567,0,0.037,0.00467,0.000124,0.075,0.252,114.098,214740
3607,2GpHJb7xGNBaIDTrBxjIu6,Sorry,Justin Bieber,0.665,0.759,0,-3.694,0,0.0399,0.0767,0.0,0.313,0.389,99.992,200787
3608,6jizk5lOUnfpaZXYMdfeC6,Trumpets,Jason Derulo,0.627,0.703,0,-4.884,1,0.236,0.563,0.0,0.0962,0.64,81.897,217307
3609,6ukMqDxnOPOgoHdak7Kyp3,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453
3610,2So9pYqQ0JWvFhasJfI871,Adventure of a Lifetime - Matoma Remix,Coldplay,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,250714
3611,3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis,0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,203133
3612,6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,Rusted Root,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,263333
3613,3XPcg0pwwd2ltraJd0R5hz,You Go Running,Deep Sea Diver,0.59,0.782,10,-6.149,1,0.0505,0.0252,0.00781,0.103,0.688,121.95,248586
3614,3s3zm03VARucWv6HuVKHQ4,Over the Rainbow,Drew Barrymore,0.521,0.165,5,-21.221,1,0.464,0.511,0.0,0.408,0.136,122.536,82372
3615,4d4xybGr80KTtu6myHiXnD,"Say It, Just Say It",The Mowgli's,0.513,0.815,6,-4.956,1,0.0574,0.0741,0.0,0.218,0.547,158.093,199070
3616,5zK2U0UauVCc5Q39HJTwj1,Look At Me Now,The Elected,0.609,0.812,7,-7.315,1,0.0372,0.00519,0.000212,0.0483,0.741,102.996,189522
3617,6VDUyNnKdJOXGGhkhm8VcE,What Do You Love?,The Sandler Family,0.592,0.485,2,-7.819,1,0.0486,0.21,0.0,0.0865,0.475,78.69,150871
3618,72sk4hbxsJWdQ3JMNIUUpY,It’s Nice to Be Alive,Ball Park Music,0.433,0.701,8,-3.869,1,0.0445,0.0159,4.99e-06,0.0774,0.744,95.095,210550
3619,79zGVktA0FAThlZDqEYWBw,Wamkelekile,Hot Water,0.784,0.752,8,-6.423,1,0.0859,0.632,4.97e-06,0.0982,0.962,125.008,212671
3620,6WLS56xiRrXjSm9RSdL3zD,Never Forget You,Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428
3621,3JIGmSPUizgiWcZ0uO1inR,Here,Alessia Cara,0.379,0.799,0,-4.031,1,0.163,0.0804,0.0,0.0793,0.359,120.892,199453
3622,37R0bQOQj5a7DOqh1TGzvB,One Call Away,Charlie Puth,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,194453
3623,5a7NdkF09AfD0H607eiOkX,On My Mind,Ellie Goulding,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445
3624,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787
3625,0r4SsYcwvd8URat6AS2m6f,Lush Life,Zara Larsson,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,201122
3626,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043
3627,7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),Kygo,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465
3628,3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,Selena Gomez,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680
3629,6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,166138
3630,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467
3631,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,206880
3632,3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,Justin Bieber,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680
3633,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
3634,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720
3635,3KRJUa3Z1Zfupr7Zs6JByx,Entertainment,Phoenix,0.392,0.723,8,-3.973,1,0.0475,0.00151,0.0254,0.332,0.498,75.305,220240
3636,7vpQGGUTx7qy5TaIGROfbP,Five More Hours (Derro x Chris Brown) - Deorro x Chris Brown,Deorro,0.697,0.702,5,-9.131,0,0.233,0.0497,0.0,0.506,0.566,127.964,211640
3637,6q6Nq1oQDCBhCNTdj1juir,Stitches,Shawn Mendes,0.751,0.758,10,-6.59,0,0.0587,0.0169,0.0,0.0546,0.804,149.882,206879
3638,2rJojRundKuKFgbvmCAYva,Me And My Broken Heart,Rixton,0.545,0.775,5,-4.325,0,0.0349,0.00636,0.0,0.192,0.516,174.086,193827
3639,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,252867
3640,4ldSDaQKzpmC31owmuYKnd,Shades Of Black,Breakbot,0.95,0.768,5,-2.346,0,0.0346,0.234,0.553,0.0807,0.972,120.003,162741
3641,2OG4vg0pfnNQ3hc8kRk0t4,Make You Mine,Breakbot,0.831,0.555,9,-7.634,0,0.0364,0.0238,0.0253,0.0869,0.8,94.985,203333
3642,0rhXa8EFOeG3P5LgLYca1b,Fantasy (feat. Ruckazoid),Breakbot,0.906,0.657,5,-2.557,1,0.0722,0.127,0.000336,0.0775,0.918,124.998,196388
3643,1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,231173
3644,7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),Kygo,0.68,0.772,10,-5.995,1,0.0416,0.535,0.0153,0.147,0.376,105.005,244510
3645,0ENSn4fwAbCGeFGVUbXEU3,Hello,Adele,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493
3646,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640
3647,1ds2QsfhAAfRiaFMGDzrdb,What Do You Mean?,Justin Bieber,0.842,0.564,5,-8.042,0,0.105,0.617,0.00024,0.0912,0.782,124.984,207547
3648,5CxkqVmHWBu7E6KDJVfUFv,Maracas,PXNDX,0.364,0.822,1,-4.479,1,0.0875,0.00514,0.0,0.0755,0.197,110.148,246080
3649,7b8lTL1u4nP0MxMDwnRGVq,Miedo a las Alturas,PXNDX,0.631,0.776,1,-7.689,0,0.0466,0.000948,0.0,0.173,0.658,116.013,197587
3650,5Efyi43xaQ3Acl1AV36oo5,Adheridos Separados,PXNDX,0.404,0.937,10,-5.075,1,0.063,0.00343,0.0677,0.372,0.604,163.984,200493
3651,443L0AwPyBIhXtd8JzynWu,Casi Nula Autoestima,PXNDX,0.419,0.954,1,-4.145,1,0.0498,0.00912,0.0025,0.311,0.881,163.929,223160
3652,0mzvOHsVWF1NWXbBbN6qtW,Narcisista por excelencia,PXNDX,0.385,0.903,7,-5.848,0,0.106,0.000168,0.0015,0.155,0.428,164.076,227240
3653,76VYYaRC2np6iUbD2Ze2lD,Disculpa los Malos Pensamientos,PXNDX,0.539,0.794,10,-7.638,1,0.0698,0.000819,0.0,0.106,0.603,122.065,238373
3654,66PRDvzBHhbcdbc4T4mrZY,Los Malaventurados No Lloran,PXNDX,0.488,0.897,8,-6.503,1,0.114,0.00904,5.91e-05,0.311,0.814,172.054,207787
3655,2j5dy9SzXdQ71Y2jgtiFAJ,"Frío, Frío - En Vivo Estadio Olímpico De República Dominicana/2012",Juan Luis Guerra 4.40,0.574,0.879,11,-2.336,1,0.0387,0.753,3.54e-06,0.952,0.499,125.284,235880
3656,1GT0Q2ZTeKtIBueYKr4vhr,La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.585,0.977,1,-3.57,1,0.0615,0.622,0.0,0.328,0.801,138.264,232880
3657,7z81LkesF47VMka37IAaqY,Muchachita Linda,Juan Luis Guerra 4.40,0.829,0.533,10,-5.402,1,0.0355,0.576,0.0,0.0915,0.823,130.079,203853
3658,210f6k9YxkeQt3ZThb2wxV,El Niágra En Bicicleta - Live - Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.695,0.968,0,-4.122,0,0.0632,0.563,2.2e-05,0.985,0.711,131.079,271813
3659,5fF0fb0VFihGDHFshDLi2Z,Mi Bendición,Juan Luis Guerra 4.40,0.826,0.439,0,-6.895,1,0.0339,0.782,0.0,0.107,0.803,124.758,188373
3660,1oInQX1RuH1TcHuDv8Gvw3,Las Avispas,Juan Luis Guerra 4.40,0.811,0.941,4,-3.068,0,0.0516,0.549,8.41e-06,0.0574,0.961,130.083,195653
3661,5Wl5hkqvSWjQXABWIyn4hg,Tus Besos,Juan Luis Guerra 4.40,0.71,0.772,2,-3.53,1,0.0791,0.752,0.0,0.242,0.859,137.11,197400
3662,6IfMD01z39P15HKezjdaMP,Bachata En Fukuoka,Juan Luis Guerra 4.40,0.878,0.555,0,-7.301,0,0.0343,0.77,0.0,0.0663,0.928,132.936,191107
3663,66ggIz6W6hlmlyezLBZDcn,Cuando Me Enamoro,Enrique Iglesias,0.82,0.813,1,-3.646,1,0.0268,0.0106,4.84e-05,0.0893,0.893,126.026,200587
3664,0FcNJF1ITt0IVQqWWNITxr,Dream Montage,Keith Forsey,0.586,0.44,0,-16.688,1,0.0521,0.00645,0.521,0.0731,0.747,150.222,158427
3665,2VucWl3J8fZJwZVa5Rsa8v,I'm The Dude,Keith Forsey,0.443,0.691,10,-14.846,0,0.042,1.06e-05,0.742,0.255,0.134,89.33,129600
3666,2Ymr3aCsJFBO7qS7lsFLb9,Waiting,Elizabeth Daily,0.687,0.449,8,-16.726,1,0.0456,0.176,0.000479,0.103,0.776,92.927,278467
3667,4UQTxYJ5OYWyUZZmROq8Rh,Fire In The Twilight,Wang Chung,0.597,0.792,5,-12.511,1,0.0323,0.0841,0.0,0.428,0.894,159.611,231333
3668,4uqGgf8XCUxn1LSN6uzMZC,We Are Not Alone,Karla Devito,0.636,0.784,8,-11.899,1,0.0464,0.0425,0.000131,0.472,0.67,96.596,217907
3669,5XwE3qqIKNebveQMoWndCw,Love Theme,Keith Forsey,0.726,0.612,5,-15.379,1,0.0299,0.174,0.589,0.0982,0.38,113.495,268200
3670,603aPXFY2Ec2WuFganUGuD,Don't You (Forget About Me),Simple Minds,0.663,0.629,2,-12.697,1,0.026,0.0836,0.0394,0.105,0.648,111.29,260867
3671,6SUeiLzzkLtFg1wKyYyxih,Didn't I Tell You,Joyce Kennedy,0.489,0.824,9,-12.613,1,0.0457,0.00349,0.000233,0.154,0.511,168.82,287267
3672,6jM9YOgirn0IoU37u2P58l,Heart Too Hot To Hold,Jesse Johnson,0.714,0.659,0,-14.611,1,0.0354,0.121,0.000526,0.156,0.968,135.12,265107
3673,2MoZWIU8bz9vj95sqv2T1o,Eres,Café Tacvba,0.552,0.729,9,-5.537,0,0.027,0.0129,0.0158,0.159,0.518,149.999,267267
3674,6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400
3675,5dsZWTrGlG2OWrWrtHGzJn,Don't Worry (with Ray Dalton) - Radio Edit,Madcon,0.811,0.696,7,-5.288,1,0.122,0.0696,1.62e-06,0.145,0.752,122.987,214120
3676,3X38ErFiKgzUxinBlhwuWm,Can't Feel My Face,The Weeknd,0.713,0.766,9,-5.389,0,0.0455,0.14,0.0,0.0981,0.547,107.984,215613
3677,0wOlfQ3xWNuD1zliiOmAOT,Hourglass,Disclosure,0.697,0.831,7,-5.687,1,0.175,0.00282,0.00382,0.0918,0.545,122.06,324240
3678,1FnifbKf8KVOGJzkxjMa7J,Good Intentions,Disclosure,0.707,0.713,7,-5.636,1,0.145,0.0248,8.93e-05,0.193,0.59,109.97,282125
3679,2dvYMDstavZLe6CjpdEDXZ,Masterpiece,Disclosure,0.718,0.466,0,-7.428,0,0.132,0.0618,0.0,0.518,0.534,109.947,241583
3680,31eL3t4POZ9Cc6YwpB5GTS,Willing & Able,Disclosure,0.546,0.64,1,-6.869,1,0.785,0.242,0.0,0.106,0.934,199.984,292760
3681,3jnuMN5P7fx5RSaov11GOh,Moving Mountains,Disclosure,0.351,0.611,4,-8.557,0,0.0966,0.346,1.01e-05,0.112,0.42,148.289,335966
3682,43Ei9NSyEjgFYXoKLISyz4,Magnets,Disclosure,0.703,0.638,10,-7.879,0,0.159,0.0606,2.21e-06,0.1,0.688,92.041,199246
3683,4TDwW6efxrpR5fJFCvRluQ,Echoes,Disclosure,0.77,0.925,3,-7.109,0,0.125,0.00503,0.000184,0.0543,0.847,127.965,309459
3684,4YXadYEqepJdfH4UNZtJI0,Omen,Disclosure,0.695,0.675,8,-5.202,1,0.217,0.0557,0.0,0.378,0.615,106.074,230250
3685,4cgDeD8ivcUrSODVW5mKcz,Molecules,Disclosure,0.85,0.603,5,-6.413,0,0.111,0.0254,0.00505,0.14,0.754,108.033,236152
3686,5mZhaSAHri15JO6VUeiSai,Afterthought,Disclosure,0.725,0.739,9,-7.019,1,0.191,0.0777,1.65e-05,0.0904,0.478,120.007,320429
3687,6CkLCVosy0zNl0hT6qURmx,Nocturnal,Disclosure,0.679,0.681,2,-6.381,1,0.0368,0.0211,0.000139,0.126,0.266,103.008,404512
3688,7JLQVnSTrNLOBO2ORhfd3t,Superego,Disclosure,0.467,0.723,3,-7.529,0,0.135,0.209,0.0,0.0799,0.801,80.054,273542
3689,7nZBNthuHTNQJZ76CUp9nD,Holding On,Disclosure,0.718,0.803,10,-5.216,1,0.327,0.168,0.00025,0.456,0.854,123.925,315000
3690,7wL6foQYnRiwkYvaFs6LGd,Jaded,Disclosure,0.805,0.845,6,-5.112,1,0.208,0.0106,2.7e-06,0.0639,0.591,117.014,274750
3691,6cVtDmNsxHnhjxrJ8VihXX,Runaway (U & I) - Svidden & Jarly Remix; Paper Towns Soundtrack Version,Galantis,0.588,0.744,10,-4.408,0,0.0341,0.0998,0.00117,0.0554,0.331,126.077,203333
3692,6fKEplI9iN0JMHsRGQESaT,Firebird,Galantis,0.547,0.878,3,-4.245,1,0.0485,0.00145,0.344,0.336,0.405,128.018,248280
3693,1PBk2knn4anq0vaS5KGDG2,In My Head,Galantis,0.548,0.895,0,-2.794,1,0.0392,0.00622,0.0184,0.108,0.616,127.829,221066
3694,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074
3695,2DFi8rwHcVkTTgu7PULhtI,My Type,Saint Motel,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,206394
3696,5UHuuQGEgMbZrYnHjQG9ny,Take on Me - Kygo Remix,a-ha,0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,226667
3697,3WKg25vrbjJlkhsgl2W4p3,Bright,Echosmith,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627
3698,2WlEuHXJjUJeMGUdK3f6Ny,Peanut Butter Jelly,Galantis,0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,203133
3699,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573
3700,57kR5SniQIbsbVoIjjOUDa,You Know You Like It,DJ Snake,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267
3701,0szRTnMeRkpiYprT4HvDFb,Can't Sleep Love (feat. Tink),Pentatonix,0.734,0.467,2,-7.058,1,0.0542,0.0937,0.0,0.144,0.62,94.524,213787
